active_cases,confirmed_cases,control_classification,country_iso,country_name,daily_cases,daily_cases_growth,daily_cases_growth_ndays,daily_cases_mavg_100k,deaths,last_updated_cases,last_updated_rt,last_updated_subnotification,new_deaths,new_deaths_growth,new_deaths_mavg_100k,notification_rate,overall_alert,population,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,situation_classification,state_id,state_name,subnotification_rate,trust_classification,data_last_refreshed
81097.0,155253.0,1,BR,Brasil,1563.0,estabilizando,29,63.9180331565884,2399.0,2020-08-26,2020-08-16,2020-08-26,55.0,estabilizando,1.190607269403582,0.32145627134340454,3,3015268,1.1,0.93,1.02,estabilizando,3,DF,Distrito Federal,0.6785437286565954,2,2021-01-20 10:08:57
24262.0,53805.0,1,BR,Brasil,686.0,estabilizando,32,29.4053932394604,1109.0,2020-08-27,2020-08-17,2020-08-27,9.0,crescendo,0.5120342106373701,0.2938341870612787,3,1777225,1.1300000000000001,0.9,1.03,estabilizando,3,RO,Rondônia,0.7061658129387214,3,2021-01-20 10:09:38
6867.0,24269.0,1,BR,Brasil,150.0,estabilizando,20,15.341266646634958,607.0,2020-08-27,2020-08-17,2020-08-27,0.0,estabilizando,0.19275796969164394,0.2952010376134889,3,881935,1.1300000000000001,0.8200000000000001,1.0,estabilizando,2,AC,Acre,0.7047989623865111,3,2021-01-20 10:09:38
62358.0,118083.0,1,BR,Brasil,671.0,estabilizando,64,12.918023151587475,3616.0,2020-08-27,2020-08-17,2020-08-27,16.0,estabilizando,0.22438852317848998,0.13279710144927537,3,4144597,1.06,0.85,0.96,estabilizando,2,AM,Amazonas,0.8672028985507246,3,2021-01-20 10:09:38
4749.0,42997.0,1,BR,Brasil,307.0,estabilizando,33,42.59105488798387,587.0,2020-08-27,2020-08-17,2020-08-27,1.0,estabilizando,0.2641305729487372,0.8633789954337899,3,605761,1.1400000000000001,0.9,1.03,estabilizando,3,RR,Roraima,0.13662100456621007,0,2021-01-20 10:09:38
48118.0,196874.0,1,BR,Brasil,1577.0,estabilizando,18,16.983876882875645,6106.0,2020-08-27,2020-08-17,2020-08-27,4.0,estabilizando,0.11507794205767498,0.44195418686436655,2,8602865,1.06,0.88,0.98,estabilizando,2,PA,Pará,0.5580458131356334,1,2021-01-20 10:09:38
5786.0,42285.0,1,BR,Brasil,304.0,estabilizando,16,28.41328980491433,652.0,2020-08-27,2020-08-17,2020-08-27,5.0,crescendo,0.43749135363372044,0.5651257096512571,3,845731,1.07,0.79,0.9500000000000001,estabilizando,3,AP,Amapá,0.4348742903487429,1,2021-01-20 10:09:38
25776.0,48580.0,2,BR,Brasil,1022.0,estabilizando,7,61.14316159164227,649.0,2020-08-27,2020-08-17,2020-08-27,14.0,crescendo,0.8455901519900615,0.5112193362193362,3,1572866,1.25,1.02,1.1500000000000001,estabilizando,3,TO,Tocantins,0.48878066378066376,1,2021-01-20 10:09:38
28490.0,148923.0,1,BR,Brasil,1247.0,estabilizando,6,14.261119256171678,3402.0,2020-08-27,2020-08-17,2020-08-27,12.0,estabilizando,0.1752605339707917,0.5170216278685817,2,7075181,1.03,0.8300000000000001,0.9400000000000001,estabilizando,2,MA,Maranhão,0.48297837213141825,1,2021-01-20 10:09:38
22994.0,76033.0,1,BR,Brasil,873.0,estabilizando,54,23.991614391546936,1785.0,2020-08-27,2020-08-17,2020-08-27,20.0,estabilizando,0.491869338729028,0.49742661841576197,2,3273227,1.12,0.92,1.02,estabilizando,2,PI,Piauí,0.502573381584238,1,2021-01-20 10:09:38
45631.0,211053.0,0,BR,Brasil,1690.0,estabilizando,83,13.50185576601514,8374.0,2020-08-27,2020-08-17,2020-08-27,12.0,estabilizando,0.20148754752204262,0.345266910591988,2,9132078,0.97,0.79,0.89,estabilizando,2,CE,Ceará,0.654733089408012,2,2021-01-20 10:09:38
9140.0,61416.0,1,BR,Brasil,326.0,estabilizando,118,8.260967882029842,2240.0,2020-08-27,2020-08-17,2020-08-27,15.0,estabilizando,0.3250777834143604,0.41050024764735016,1,3506853,1.02,0.79,0.91,estabilizando,1,RN,Rio Grande do Norte,0.5894997523526498,1,2021-01-20 10:09:38
26562.0,104096.0,1,BR,Brasil,883.0,estabilizando,30,16.535067209174823,2388.0,2020-08-27,2020-08-17,2020-08-27,17.0,estabilizando,0.5126766774668895,0.3878441558441559,2,4018127,1.05,0.85,0.96,estabilizando,2,PB,Paraíba,0.6121558441558441,2,2021-01-20 10:09:38
45962.0,122147.0,1,BR,Brasil,1069.0,estabilizando,29,8.652232467457864,7480.0,2020-08-27,2020-08-17,2020-08-27,20.0,estabilizando,0.2647254582497085,0.28947677836566726,3,9557071,1.1,0.91,1.01,estabilizando,1,PE,Pernambuco,0.7105232216343327,3,2021-01-20 10:09:38
17121.0,77755.0,1,BR,Brasil,438.0,estabilizando,28,13.411810603420612,1853.0,2020-08-27,2020-08-17,2020-08-27,9.0,estabilizando,0.2576889436760886,0.41622464898595946,2,3337357,1.09,0.88,1.0,estabilizando,2,AL,Alagoas,0.5837753510140405,1,2021-01-20 10:09:38
16098.0,71599.0,1,BR,Brasil,377.0,estabilizando,34,13.033476370951185,1830.0,2020-08-27,2020-08-17,2020-08-27,8.0,estabilizando,0.4524304214215364,0.29748378728923475,3,2298696,1.01,0.8,0.91,estabilizando,2,SE,Sergipe,0.7025162127107653,3,2021-01-20 10:09:38
91282.0,247853.0,1,BR,Brasil,2832.0,estabilizando,33,18.496524993101623,5178.0,2020-08-27,2020-08-17,2020-08-27,62.0,estabilizando,0.4733389165810085,0.4480387747963824,2,14873064,1.09,0.9400000000000001,1.03,estabilizando,2,BA,Bahia,0.5519612252036177,1,2021-01-20 10:09:38
117024.0,205942.0,1,BR,Brasil,3969.0,estabilizando,50,14.091026738371598,5049.0,2020-08-27,2020-08-17,2020-08-27,101.0,estabilizando,0.3415405253894755,0.35058614838809193,2,21168791,1.11,0.96,1.04,estabilizando,2,MG,Minas Gerais,0.6494138516119081,2,2021-01-20 10:09:38
29099.0,108662.0,1,BR,Brasil,753.0,estabilizando,15,15.973025767359683,3105.0,2020-08-27,2020-08-17,2020-08-27,19.0,estabilizando,0.4479116121085439,0.40252572497661365,2,4018650,1.11,0.91,1.02,estabilizando,2,ES,Espírito Santo,0.5974742750233863,1,2021-01-20 10:09:38
127373.0,219198.0,1,BR,Brasil,2523.0,estabilizando,33,10.989900169377913,15859.0,2020-08-27,2020-08-17,2020-08-27,159.0,estabilizando,0.6492926156779086,0.24426748118250244,3,17264943,1.1400000000000001,0.97,1.06,estabilizando,1,RJ,Rio de Janeiro,0.7557325188174976,3,2021-01-20 10:09:38
339268.0,784453.0,1,BR,Brasil,8318.0,estabilizando,30,16.683054564130888,29415.0,2020-08-27,2020-08-17,2020-08-27,221.0,estabilizando,0.4697396934331109,0.32422156176717704,2,45919049,1.1,0.99,1.05,estabilizando,2,SP,São Paulo,0.6757784382328229,2,2021-01-20 10:09:38
80786.0,124074.0,1,BR,Brasil,1833.0,estabilizando,54,14.77966026984359,3153.0,2020-08-27,2020-08-17,2020-08-27,51.0,estabilizando,0.3270958601645957,0.3021203240820548,2,11433957,1.11,0.9400000000000001,1.03,estabilizando,2,PR,Paraná,0.6978796759179452,2,2021-01-20 10:09:38
39989.0,139638.0,1,BR,Brasil,2078.0,estabilizando,26,21.06691782087621,2170.0,2020-08-27,2020-08-17,2020-08-27,28.0,estabilizando,0.4187144127642018,0.6153168417485598,2,7164788,1.09,0.93,1.02,estabilizando,2,SC,Santa Catarina,0.38468315825144017,0,2021-01-20 10:09:38
76948.0,118315.0,2,BR,Brasil,2331.0,estabilizando,50,17.889226023994045,3275.0,2020-08-27,2020-08-17,2020-08-27,40.0,estabilizando,0.41046865588391,0.3347069271758437,2,11377239,1.2,1.03,1.1300000000000001,estabilizando,2,RS,Rio Grande do Sul,0.6652930728241563,2,2021-01-20 10:09:38
35201.0,47152.0,2,BR,Brasil,891.0,estabilizando,32,33.10919882288,823.0,2020-08-27,2020-08-17,2020-08-27,23.0,estabilizando,0.6513167032867384,0.33288395453343905,3,2778986,1.26,1.04,1.1500000000000001,estabilizando,3,MS,Mato Grosso do Sul,0.667116045466561,2,2021-01-20 10:09:38
63761.0,88385.0,1,BR,Brasil,1681.0,estabilizando,33,35.546336224833304,2707.0,2020-08-27,2020-08-17,2020-08-27,39.0,estabilizando,0.7748676554743252,0.27723910076851255,3,3484466,1.1500000000000001,0.96,1.07,estabilizando,3,MT,Mato Grosso,0.7227608992314875,3,2021-01-20 10:09:38
119329.0,128241.0,2,BR,Brasil,1821.0,estabilizando,19,33.08895504558477,2987.0,2020-08-27,2020-08-17,2020-08-27,54.0,estabilizando,0.7366399585999795,0.24988852359898728,3,7018354,1.2,1.04,1.12,estabilizando,3,GO,Goiás,0.7501114764010127,3,2021-01-20 10:09:38
78098.0,156863.0,1,BR,Brasil,1610.0,estabilizando,30,62.08403365803637,2425.0,2020-08-27,2020-08-17,2020-08-27,26.0,estabilizando,1.0645819874054314,0.328983181791169,3,3015268,1.09,0.92,1.02,estabilizando,3,DF,Distrito Federal,0.671016818208831,2,2021-01-20 10:09:38
24585.0,54205.0,1,BR,Brasil,400.0,estabilizando,33,29.669850469130242,1114.0,2020-08-28,2020-08-18,2020-08-28,5.0,estabilizando,0.5120342106373701,0.2813527653213752,3,1777225,1.12,0.89,1.02,estabilizando,3,RO,Rondônia,0.7186472346786248,3,2021-01-20 10:10:19
6341.0,24462.0,1,BR,Brasil,193.0,estabilizando,21,18.221297487910107,608.0,2020-08-28,2020-08-18,2020-08-28,1.0,estabilizando,0.15874185739311852,0.31965442764578833,2,881935,1.1400000000000001,0.8300000000000001,1.0,estabilizando,2,AC,Acre,0.6803455723542117,2,2021-01-20 10:10:19
61734.0,118844.0,1,BR,Brasil,761.0,estabilizando,65,13.967582372906218,3629.0,2020-08-28,2020-08-18,2020-08-28,13.0,estabilizando,0.250929101188849,0.1306741816605246,3,4144597,1.05,0.84,0.96,estabilizando,2,AM,Amazonas,0.8693258183394754,3,2021-01-20 10:10:19
4255.0,43299.0,1,BR,Brasil,302.0,estabilizando,34,41.78215500832837,587.0,2020-08-28,2020-08-18,2020-08-28,0.0,estabilizando,0.18158976890225684,0.9170833333333333,3,605761,1.1300000000000001,0.89,1.03,estabilizando,3,RR,Roraima,0.08291666666666675,0,2021-01-20 10:10:19
47602.0,198246.0,1,BR,Brasil,1372.0,estabilizando,19,15.944688193991189,6109.0,2020-08-28,2020-08-18,2020-08-28,3.0,estabilizando,0.10345390750639467,0.4461129175288206,2,8602865,1.06,0.88,0.98,estabilizando,2,PA,Pará,0.5538870824711795,1,2021-01-20 10:10:19
6125.0,42625.0,1,BR,Brasil,340.0,estabilizando,17,29.560226596873,657.0,2020-08-28,2020-08-18,2020-08-28,5.0,crescendo,0.5084358974662156,0.5519877675840978,3,845731,1.08,0.8,0.9500000000000001,estabilizando,3,AP,Amapá,0.44801223241590216,1,2021-01-20 10:10:19
24755.0,49651.0,2,BR,Brasil,1071.0,estabilizando,8,61.86795315049089,658.0,2020-08-28,2020-08-18,2020-08-28,9.0,estabilizando,0.7692963036902063,0.5321381886087768,3,1572866,1.26,1.03,1.16,estabilizando,3,TO,Tocantins,0.4678618113912232,1,2021-01-20 10:10:19
27817.0,150144.0,1,BR,Brasil,1221.0,estabilizando,7,14.21730412267898,3412.0,2020-08-28,2020-08-18,2020-08-28,10.0,estabilizando,0.16960696835883066,0.5327655310621243,2,7075181,1.04,0.84,0.9500000000000001,estabilizando,2,MA,Maranhão,0.4672344689378757,1,2021-01-20 10:10:19
23932.0,76916.0,1,BR,Brasil,883.0,estabilizando,55,23.5944528136912,1804.0,2020-08-28,2020-08-18,2020-08-28,19.0,estabilizando,0.4490980918830255,0.4712564543889845,2,3273227,1.11,0.91,1.02,estabilizando,2,PI,Piauí,0.5287435456110154,1,2021-01-20 10:10:19
44185.0,213238.0,0,BR,Brasil,2185.0,estabilizando,84,16.017164986983246,8380.0,2020-08-28,2020-08-18,2020-08-28,6.0,estabilizando,0.17520656306264576,0.37503919724051427,2,9132078,0.96,0.78,0.88,estabilizando,2,CE,Ceará,0.6249608027594857,2,2021-01-20 10:10:19
8463.0,61704.0,1,BR,Brasil,288.0,estabilizando,119,8.611709700976915,2248.0,2020-08-28,2020-08-18,2020-08-28,8.0,estabilizando,0.3136715453998214,0.45418774592467676,1,3506853,1.01,0.77,0.91,estabilizando,1,RN,Rio Grande do Norte,0.5458122540753232,1,2021-01-20 10:10:19
25996.0,104803.0,1,BR,Brasil,707.0,estabilizando,31,16.04478902732542,2404.0,2020-08-28,2020-08-18,2020-08-28,16.0,estabilizando,0.4828120166435755,0.39018252702463224,2,4018127,1.05,0.85,0.96,estabilizando,2,PB,Paraíba,0.6098174729753678,2,2021-01-20 10:10:19
45012.0,123146.0,1,BR,Brasil,999.0,estabilizando,30,8.54236617055581,7512.0,2020-08-28,2020-08-18,2020-08-28,32.0,estabilizando,0.2647254582497085,0.2829673590504451,3,9557071,1.1,0.91,1.01,estabilizando,1,PE,Pernambuco,0.7170326409495549,3,2021-01-20 10:10:19
17210.0,78174.0,1,BR,Brasil,419.0,estabilizando,29,14.274768926428907,1861.0,2020-08-28,2020-08-18,2020-08-28,8.0,estabilizando,0.2516961775440865,0.4033680834001604,2,3337357,1.09,0.88,0.99,estabilizando,2,AL,Alagoas,0.5966319165998396,1,2021-01-20 10:10:19
16640.0,72039.0,1,BR,Brasil,440.0,estabilizando,35,13.633816737837451,1837.0,2020-08-28,2020-08-18,2020-08-28,7.0,estabilizando,0.4741818839898795,0.28929460580912864,3,2298696,1.0,0.78,0.91,estabilizando,2,SE,Sergipe,0.7107053941908714,3,2021-01-20 10:10:19
89824.0,250977.0,1,BR,Brasil,3124.0,estabilizando,34,20.395259510750442,5243.0,2020-08-28,2020-08-18,2020-08-28,65.0,estabilizando,0.4666153524250283,0.4451387835583195,2,14873064,1.08,0.93,1.02,estabilizando,2,BA,Bahia,0.5548612164416805,1,2021-01-20 10:10:19
127021.0,209465.0,1,BR,Brasil,3523.0,estabilizando,51,14.065045093978208,5167.0,2020-08-28,2020-08-18,2020-08-28,118.0,estabilizando,0.34012334478619966,0.32307190253453716,2,21168791,1.11,0.96,1.04,estabilizando,2,MG,Minas Gerais,0.6769280974654628,2,2021-01-20 10:10:19
27165.0,109493.0,1,BR,Brasil,831.0,estabilizando,16,16.01532853072549,3117.0,2020-08-28,2020-08-18,2020-08-28,12.0,estabilizando,0.4080972465877844,0.4191812865497076,2,4018650,1.1,0.9,1.01,estabilizando,2,ES,Espírito Santo,0.5808187134502925,1,2021-01-20 10:10:19
130484.0,219198.0,1,BR,Brasil,0.0,estabilizando,34,10.063166730408552,15859.0,2020-08-28,2020-08-18,2020-08-28,0.0,estabilizando,0.5438766869951439,0.22460205739036274,3,17264943,1.17,1.0,1.09,estabilizando,1,RJ,Rio de Janeiro,0.7753979426096372,3,2021-01-20 10:10:19
351286.0,796209.0,1,BR,Brasil,11756.0,estabilizando,31,18.74385508288728,29694.0,2020-08-28,2020-08-18,2020-08-28,279.0,estabilizando,0.4788862243205429,0.3133830096650065,2,45919049,1.08,0.97,1.03,estabilizando,2,SP,São Paulo,0.6866169903349935,2,2021-01-20 10:10:19
79578.0,126964.0,1,BR,Brasil,2890.0,estabilizando,55,15.46271338959907,3194.0,2020-08-28,2020-08-18,2020-08-28,41.0,estabilizando,0.33234338733301166,0.3156634865568083,2,11433957,1.11,0.9400000000000001,1.03,estabilizando,2,PR,Paraná,0.6843365134431917,2,2021-01-20 10:10:19
36877.0,141692.0,1,BR,Brasil,2054.0,estabilizando,27,22.616161148103757,2193.0,2020-08-28,2020-08-18,2020-08-28,23.0,estabilizando,0.39498726270756374,0.6374940219990435,2,7164788,1.08,0.92,1.01,estabilizando,2,SC,Santa Catarina,0.3625059780009565,0,2021-01-20 10:10:19
74232.0,120739.0,2,BR,Brasil,2424.0,estabilizando,51,20.597264415382327,3323.0,2020-08-28,2020-08-18,2020-08-28,48.0,estabilizando,0.413984447368997,0.3448237885462555,2,11377239,1.19,1.02,1.11,estabilizando,2,RS,Rio Grande do Sul,0.6551762114537445,2,2021-01-20 10:10:19
34022.0,48023.0,2,BR,Brasil,871.0,estabilizando,33,31.536682804447377,840.0,2020-08-28,2020-08-18,2020-08-28,17.0,estabilizando,0.608135485389275,0.33746146629138185,3,2778986,1.25,1.03,1.1500000000000001,estabilizando,3,MS,Mato Grosso do Sul,0.6625385337086181,2,2021-01-20 10:10:19
65633.0,90135.0,1,BR,Brasil,1750.0,estabilizando,34,37.959905477625554,2739.0,2020-08-28,2020-08-18,2020-08-28,32.0,estabilizando,0.8150459783507717,0.27416031611628566,3,3484466,1.1500000000000001,0.96,1.07,estabilizando,3,MT,Mato Grosso,0.7258396838837143,3,2021-01-20 10:10:19
116134.0,130208.0,2,BR,Brasil,1967.0,estabilizando,20,31.555832036970493,3044.0,2020-08-28,2020-08-18,2020-08-28,57.0,estabilizando,0.7252412745210629,0.2523900269969827,3,7018354,1.18,1.01,1.11,estabilizando,3,GO,Goiás,0.7476099730030172,3,2021-01-20 10:10:19
74306.0,158180.0,1,BR,Brasil,1317.0,estabilizando,31,60.30309743611513,2440.0,2020-08-28,2020-08-18,2020-08-28,15.0,estabilizando,0.9385567054072805,0.3366361313641179,3,3015268,1.08,0.91,1.01,estabilizando,3,DF,Distrito Federal,0.663363868635882,2,2021-01-20 10:10:19
26719.0,54496.0,1,BR,Brasil,291.0,estabilizando,34,28.139374586785582,1125.0,2020-08-29,2020-08-19,2020-08-29,11.0,estabilizando,0.5120342106373701,0.25614783226723525,3,1777225,1.12,0.89,1.02,estabilizando,3,RO,Rondônia,0.7438521677327647,3,2021-01-20 10:11:01
6916.0,24601.0,1,BR,Brasil,139.0,estabilizando,22,15.15984738104282,608.0,2020-08-29,2020-08-19,2020-08-29,0.0,estabilizando,0.15874185739311852,0.3014613778705637,2,881935,1.1500000000000001,0.84,1.01,estabilizando,2,AC,Acre,0.6985386221294363,2,2021-01-20 10:11:01
28695.0,119859.0,1,BR,Brasil,1015.0,estabilizando,66,15.475569759858436,3634.0,2020-08-29,2020-08-19,2020-08-29,5.0,estabilizando,0.2654057801035903,0.30033068783068784,2,4144597,1.05,0.84,0.9500000000000001,estabilizando,2,AM,Amazonas,0.6996693121693122,2,2021-01-20 10:11:01
4831.0,43470.0,1,BR,Brasil,171.0,estabilizando,35,41.03928777191004,587.0,2020-08-29,2020-08-19,2020-08-29,0.0,estabilizando,0.18158976890225684,0.7962854349951125,3,605761,1.12,0.88,1.01,estabilizando,3,RR,Roraima,0.2037145650048875,0,2021-01-20 10:11:01
48951.0,199171.0,1,BR,Brasil,925.0,estabilizando,20,16.4096495760424,6115.0,2020-08-29,2020-08-19,2020-08-29,6.0,estabilizando,0.0964794867756265,0.4331281149223102,2,8602865,1.07,0.89,0.99,estabilizando,2,PA,Pará,0.5668718850776898,1,2021-01-20 10:11:01
5568.0,42771.0,1,BR,Brasil,146.0,estabilizando,18,29.394689327930514,659.0,2020-08-29,2020-08-19,2020-08-29,2.0,estabilizando,0.4847877161887172,0.5998299319727891,3,845731,1.08,0.8,0.9500000000000001,estabilizando,3,AP,Amapá,0.4001700680272109,1,2021-01-20 10:11:01
25516.0,50373.0,2,BR,Brasil,722.0,estabilizando,9,61.55006211590816,664.0,2020-08-29,2020-08-19,2020-08-29,6.0,estabilizando,0.7184337381569695,0.5245375613439034,3,1572866,1.27,1.05,1.17,estabilizando,3,TO,Tocantins,0.4754624386560966,1,2021-01-20 10:11:01
28454.0,150895.0,1,BR,Brasil,751.0,estabilizando,8,14.177729163395254,3424.0,2020-08-29,2020-08-19,2020-08-29,12.0,estabilizando,0.16960696835883066,0.5136401121556985,2,7075181,1.05,0.85,0.96,estabilizando,2,MA,Maranhão,0.4863598878443015,1,2021-01-20 10:11:01
24575.0,77405.0,1,BR,Brasil,489.0,estabilizando,56,24.03133054933251,1825.0,2020-08-29,2020-08-19,2020-08-29,21.0,estabilizando,0.4857591606081705,0.4609087348217783,2,3273227,1.12,0.92,1.02,estabilizando,2,PI,Piauí,0.5390912651782217,1,2021-01-20 10:11:01
45300.0,214094.0,0,BR,Brasil,856.0,estabilizando,85,14.334086940562706,8382.0,2020-08-29,2020-08-19,2020-08-29,2.0,estabilizando,0.14673549656496584,0.3689425214353763,2,9132078,0.96,0.78,0.88,estabilizando,2,CE,Ceará,0.6310574785646237,2,2021-01-20 10:11:01
9750.0,61704.0,1,BR,Brasil,0.0,estabilizando,120,8.611709700976915,2248.0,2020-08-29,2020-08-19,2020-08-29,0.0,estabilizando,0.3136715453998214,0.39425641025641023,2,3506853,1.01,0.77,0.9,estabilizando,1,RN,Rio Grande do Norte,0.6057435897435898,2,2021-01-20 10:11:01
24860.0,105531.0,1,BR,Brasil,728.0,estabilizando,32,16.216510827059476,2422.0,2020-08-29,2020-08-19,2020-08-29,18.0,estabilizando,0.47534585143774705,0.39996320824135395,2,4018127,1.05,0.85,0.96,estabilizando,2,PB,Paraíba,0.600036791758646,2,2021-01-20 10:11:01
42493.0,124151.0,1,BR,Brasil,1005.0,estabilizando,31,9.154478396152962,7547.0,2020-08-29,2020-08-19,2020-08-29,35.0,estabilizando,0.27309622372796016,0.2912983571807101,3,9557071,1.1,0.91,1.01,estabilizando,1,PE,Pernambuco,0.7087016428192898,3,2021-01-20 10:11:01
16302.0,78483.0,1,BR,Brasil,309.0,estabilizando,30,12.896432716068432,1870.0,2020-08-29,2020-08-19,2020-08-29,9.0,estabilizando,0.2576889436760886,0.3930081300813008,2,3337357,1.08,0.87,0.98,estabilizando,2,AL,Alagoas,0.6069918699186991,2,2021-01-20 10:11:01
15843.0,72280.0,1,BR,Brasil,241.0,estabilizando,36,12.602797412097988,1839.0,2020-08-29,2020-08-19,2020-08-29,2.0,estabilizando,0.421978373825856,0.2890222984562607,3,2298696,1.0,0.78,0.9,estabilizando,2,SE,Sergipe,0.7109777015437393,3,2021-01-20 10:11:01
90239.0,254790.0,1,BR,Brasil,3813.0,estabilizando,35,19.77332982632227,5302.0,2020-08-29,2020-08-19,2020-08-29,59.0,estabilizando,0.45115115486627366,0.44782208588957056,2,14873064,1.07,0.92,1.01,estabilizando,2,BA,Bahia,0.5521779141104295,1,2021-01-20 10:11:01
120734.0,212565.0,1,BR,Brasil,3100.0,estabilizando,52,14.211014696115619,5270.0,2020-08-29,2020-08-19,2020-08-29,103.0,estabilizando,0.359491479697636,0.34001232570680223,2,21168791,1.11,0.96,1.04,estabilizando,2,MG,Minas Gerais,0.6599876742931978,2,2021-01-20 10:11:01
26910.0,110025.0,1,BR,Brasil,532.0,estabilizando,17,15.612208079827802,3129.0,2020-08-29,2020-08-19,2020-08-29,12.0,estabilizando,0.405608848742737,0.41843075302790944,2,4018650,1.09,0.89,1.01,estabilizando,2,ES,Espírito Santo,0.5815692469720906,1,2021-01-20 10:11:01
137154.0,222957.0,2,BR,Brasil,3759.0,estabilizando,35,10.33713230330387,16016.0,2020-08-29,2020-08-19,2020-08-29,157.0,estabilizando,0.6197529873107603,0.23581514762516048,3,17264943,1.19,1.02,1.12,estabilizando,1,RJ,Rio de Janeiro,0.7641848523748396,3,2021-01-20 10:11:01
340316.0,801422.0,1,BR,Brasil,5213.0,estabilizando,32,16.232914579742275,29944.0,2020-08-29,2020-08-19,2020-08-29,250.0,estabilizando,0.4828061661294422,0.30528085573957137,2,45919049,1.04,0.93,0.99,estabilizando,2,SP,São Paulo,0.6947191442604286,2,2021-01-20 10:11:01
79732.0,128967.0,1,BR,Brasil,2003.0,estabilizando,56,15.141739644464293,3234.0,2020-08-29,2020-08-19,2020-08-29,40.0,estabilizando,0.3410892659470383,0.31600838867528835,2,11433957,1.11,0.9400000000000001,1.03,estabilizando,2,PR,Paraná,0.6839916113247116,2,2021-01-20 10:11:01
38045.0,146404.0,1,BR,Brasil,4712.0,estabilizando,28,28.704268709695246,2218.0,2020-08-29,2020-08-19,2020-08-29,25.0,estabilizando,0.38103011561542366,0.6939874585023976,3,7164788,1.08,0.92,1.01,estabilizando,3,SC,Santa Catarina,0.3060125414976024,0,2021-01-20 10:11:01
76452.0,124416.0,2,BR,Brasil,3677.0,estabilizando,52,19.559226979410383,3385.0,2020-08-29,2020-08-19,2020-08-29,62.0,estabilizando,0.4254107696955298,0.35278380332610265,2,11377239,1.18,1.01,1.1,estabilizando,2,RS,Rio Grande do Sul,0.6472161966738974,2,2021-01-20 10:11:01
36989.0,48522.0,2,BR,Brasil,499.0,estabilizando,34,30.968130102130775,851.0,2020-08-29,2020-08-19,2020-08-29,11.0,estabilizando,0.5793480067909662,0.3159282700421941,3,2778986,1.24,1.02,1.1400000000000001,estabilizando,3,MS,Mato Grosso do Sul,0.6840717299578059,2,2021-01-20 10:11:01
66823.0,90651.0,1,BR,Brasil,516.0,estabilizando,35,37.64421865502491,2756.0,2020-08-29,2020-08-19,2020-08-29,17.0,estabilizando,0.8121760981453113,0.2672731210742907,3,3484466,1.1400000000000001,0.9500000000000001,1.06,estabilizando,3,MT,Mato Grosso,0.7327268789257093,3,2021-01-20 10:11:01
124981.0,130541.0,2,BR,Brasil,333.0,estabilizando,21,29.479846699097827,3066.0,2020-08-29,2020-08-19,2020-08-29,22.0,estabilizando,0.6739471961659387,0.234043897047213,3,7018354,1.17,1.01,1.1,estabilizando,3,GO,Goiás,0.765956102952787,3,2021-01-20 10:11:01
71932.0,159526.0,1,BR,Brasil,1346.0,estabilizando,32,58.74436368508537,2450.0,2020-08-29,2020-08-19,2020-08-29,10.0,estabilizando,0.9153415218813055,0.34076659556589745,3,3015268,1.08,0.91,1.0,estabilizando,3,DF,Distrito Federal,0.6592334044341026,2,2021-01-20 10:11:01
27545.0,54679.0,1,BR,Brasil,183.0,estabilizando,35,26.186892486882638,1129.0,2020-08-30,2020-08-20,2020-08-30,4.0,estabilizando,0.5120342106373701,0.24839165782962175,3,1777225,1.11,0.88,1.01,estabilizando,2,RO,Rondônia,0.7516083421703783,3,2021-01-20 10:11:46
6368.0,24638.0,1,BR,Brasil,37.0,estabilizando,23,14.887718482654618,609.0,2020-08-30,2020-08-20,2020-08-30,1.0,estabilizando,0.1474031532936101,0.32822892498066514,2,881935,1.1500000000000001,0.84,1.01,estabilizando,2,AC,Acre,0.6717710750193349,2,2021-01-20 10:11:46
30129.0,120060.0,1,BR,Brasil,201.0,estabilizando,67,15.321151851434529,3639.0,2020-08-30,2020-08-20,2020-08-30,5.0,estabilizando,0.2629930002844667,0.2704385157927016,3,4144597,1.05,0.84,0.9500000000000001,estabilizando,2,AM,Amazonas,0.7295614842072984,3,2021-01-20 10:11:46
4481.0,43518.0,1,BR,Brasil,48.0,estabilizando,36,41.220877540812296,587.0,2020-08-30,2020-08-20,2020-08-30,0.0,estabilizando,0.18158976890225684,0.859823399558499,3,605761,1.11,0.87,1.0,estabilizando,3,RR,Roraima,0.14017660044150104,0,2021-01-20 10:11:46
50085.0,199556.0,1,BR,Brasil,385.0,estabilizando,21,16.5630868321193,6146.0,2020-08-30,2020-08-20,2020-08-30,31.0,estabilizando,0.1394884146153636,0.422901361543736,2,8602865,1.08,0.9,1.0,estabilizando,2,PA,Pará,0.577098638456264,1,2021-01-20 10:11:46
6054.0,42892.0,1,BR,Brasil,121.0,estabilizando,19,29.926773406674226,660.0,2020-08-30,2020-08-20,2020-08-30,1.0,estabilizando,0.4847877161887172,0.5573268921095008,3,845731,1.09,0.81,0.96,estabilizando,3,AP,Amapá,0.4426731078904992,1,2021-01-20 10:11:46
